88	$	0.9694
Hank	^	0.9933
songs	N	0.9703
in	P	0.9948
a	D	0.9950
row	N	0.9973
tonite	N	0.8121
TheZOOBar	G	0.3117
honkytonk	N	0.3964


43099065	$	0.2634
100488964372307968B	$	0.3792
The	D	0.9832
rerelease	N	0.9916
of	P	0.9925
In	P	0.6871
Desolate	A	0.9330
Times	N	0.9610
is	V	0.9985
available	A	0.9623
WORLDWIDE	A	0.6863
TODAY	N	0.9983
Including	V	0.9762
BONUS	N	0.5113
TRACKS	N	0.9731
Grab	V	0.9977
a	D	0.9975
copy	N	0.9950
and	&	0.9969
let	V	0.9990
us	O	0.9968
know	V	0.9879
what	O	0.9790
you	O	0.9996
think	V	0.9986


252626004	$	0.3521
104214530766274560B	$	0.5748
PierreGarcon85	^	0.4896
come	V	0.9983
out	T	0.7845
and	&	0.9954
watch	V	0.9965
THOSE	D	0.9777
GUYS	N	0.9902
softball	N	0.3909
next	P	0.5100
Saturday	^	0.9955
august	^	0.7877
27th	$	0.7761
for	P	0.9999
the	D	0.9994
COLTS	^	0.6440
softball	^	0.8773
tournament	N	0.8901
IT	O	0.9759
would	V	0.9993
be	V	0.9997
great	A	0.9957


116628196	$	0.6274
203977468904878081B	$	0.3282
VeloNews	^	0.6235
Tom	^	0.9997
Boonen	^	0.9924
happy	A	0.9572
with	P	0.9992
Amgen	^	0.9989
Tour	N	0.8214
so	R	0.8796
far	R	0.9063
but	&	0.9863
hopes	V	0.9870
for	P	0.9918
first	A	0.9009
win	V	0.5317
in	P	0.9663
Sundays	^	0.7947
final	A	0.9785
stage	N	0.9930
in	P	0.9987
LA	^	0.9918
Then	R	0.9358
URL	^	0.3678


163041118	$	0.6227
261390324688097280A	$	0.3725
nw	G	0.4024
B2STs	G	0.3008
3rd	A	0.7142
anniversary	N	0.9989
live	A	0.4901
stream	N	0.9779
with	P	0.9981
subs	N	0.9480
yay	!	0.9336


165350893	$	0.6397
103158179306807296C	$	0.6388
RT	~	0.7383
MNFootNg	V	0.3184
Its	L	0.8993
monday	^	0.7950
and	&	0.9984
Monday	^	0.9776
Night	N	0.6841
Football	N	0.9932
is	V	0.9954
on	P	0.9937
my	D	0.9948
mind	N	0.9857
RT	V	0.8763
if	P	0.9978
you	O	0.9997
love	V	0.9771
football	N	0.9739
MNFootNg	G	0.2836


138926426	$	0.6299
242217227825340417B	^	0.4634
Wilt	^	0.9841
Chamberlain	^	0.9935
2	$	0.6127
may	V	0.9354
be	V	0.9998
the	D	0.9974
best	A	0.9980
one	$	0.8922


14918147	$	0.6319
101450572363857921C	$	0.5686
They	O	0.9257
figure	V	0.9970
they	O	0.8377
better	R	0.8349
get	V	0.9986
it	O	0.9816
all	D	0.6606
in	P	0.9329
tonight	N	0.8349
cause	P	0.8852
of	P	0.9916
Verlander	^	0.9979
tomorrow	N	0.9845
Is	V	0.9986
that	O	0.6451
it	O	0.9536
Indians	^	0.8776


870560431	$	0.3770
258637038490877952A	$	0.4754
Top	A	0.8350
pct	N	0.9922
of	P	0.9964
rushing	V	0.9751
plays	V	0.7967
SEA	^	0.6372
URL	^	0.9154
HOU	^	0.8354
URL	^	0.9178
WSH	^	0.6630
URL	^	0.9115
BUF	^	0.9769
URL	^	0.9627
SF	^	0.9913
URL	^	0.7247
Bears	^	0.9849
are	V	0.9750
9th	A	0.9311
with	P	0.9971
URL	^	0.5774


67071435	$	0.3244
101663482537181184F	$	0.7071
Today	N	0.9975
in	P	0.9989
the	D	0.9991
weird	A	0.9957
world	N	0.9951
of	P	0.9940
musical	A	0.8355
URL	N	0.6797
Williams	^	0.8789
was	V	0.9968
fired	V	0.9522
from	P	0.9993
the	D	0.9972
Grand	^	0.5869
Ole	^	0.5113
Opry	^	0.9716
and	&	0.9984
told	V	0.9967
not	R	0.9973
to	P	0.9942
return	V	0.9868
until	P	0.9990
he	O	0.9993
was	V	0.9994
sober	A	0.9895


18095847	$	0.6207
118152182263586816B	^	0.4045
Curtis	^	0.9976
Painters	N	0.7968
finally	R	0.9990
going	V	0.9988
to	P	0.9916
get	V	0.9999
a	D	0.9973
shot	N	0.9995
tonight	N	0.5444
I	O	0.9887
cant	V	0.9984
help	V	0.9957
but	&	0.9747
root	N	0.7579
for	P	0.9997
that	D	0.9524
guy	N	0.9841


21411063	$	0.3516
108277951220551680B	$	0.4203
Trying	V	0.9942
to	P	0.9970
leave	V	0.9971
Im	L	0.9767
only	A	0.5052
10	$	0.9986
minutes	N	0.9748
late	A	0.9085
so	R	0.8680
far	R	0.9787
still	R	0.9937
need	V	0.9910
to	P	0.9720
dash	N	0.7704
to	P	0.9997
the	D	0.9994
ladies	N	0.9924
room	N	0.9761
Cant	V	0.9616
wait	V	0.9995
to	P	0.9912
hear	V	0.9892
who	O	0.9991
is	V	0.9998
on	P	0.9725
DWTS	N	0.6126
tonight	N	0.8518


119519641	$	0.7005
263962593155219456C	^	0.5858
National	^	0.9132
Council	N	0.5766
on	P	0.9872
Patient	A	0.6525
Information	N	0.9966
Education	N	0.9968
celebrates	V	0.9479
its	L	0.7454
30th	A	0.9537
anniversary	N	0.9981
Thanks	N	0.9591
4	P	0.8178
helping	V	0.9943
many	A	0.7455
learn	V	0.9365
about	P	0.8252
patient	A	0.6532
med	N	0.8609
safety	N	0.9871


574029111	$	0.4104
264155228813795328A	P	0.3408
The	D	0.9897
word	N	0.9853
is	V	0.9988
that	O	0.5874
Good	A	0.9604
Morning	N	0.9712
America	^	0.9722
will	V	0.9585
air	V	0.8645
a	D	0.9910
piece	N	0.9953
on	P	0.9992
the	D	0.9994
Yoga	^	0.8352
Face	N	0.8200
tomorrow	N	0.9848
betwen	P	0.9362
8	$	0.9916
and	&	0.9974
9	$	0.9945
am	V	0.7315
Eastern	A	0.6991
URL	N	0.9256


577067868	$	0.3227
263533649285218304A	$	0.3978
Gadkari	^	0.9357
on	P	0.9757
attack	N	0.8907
mode	N	0.9977
says	V	0.9962
ready	A	0.9695
for	P	0.9999
any	D	0.9767
probe	N	0.9684
BJP	^	0.8860
president	N	0.7919
Nitin	^	0.9748
Gadkari	^	0.9954
on	P	0.9905
Wednesday	^	0.9906
took	V	0.9706
on	P	0.9745
the	D	0.9974
Congress	^	0.8884
URL	^	0.4498


17680681	$	0.7268
156387292737568768C	$	0.4580
Jack	^	0.9996
Welch	^	0.9993
and	&	0.9970
Mort	^	0.9370
Zuckerman	^	0.9995
are	V	0.9937
always	R	0.9962
on	P	0.9788
giving	V	0.8067
wisdom	N	0.9901
Isnt	V	0.9399
their	D	0.9735
business	N	0.9938
style	N	0.9963
part	N	0.9935
of	P	0.9974
what	O	0.9969
made	V	0.9965
this	D	0.8245
mess	N	0.9741
in	P	0.9985
the	D	0.9994
1st	A	0.7887
leansix	N	0.6824


66786983	$	0.3264
103112103824601088A	$	0.7141
RT	~	0.7383
DerrickWard32	$	0.3359
Monday	^	0.9470
Night	N	0.7468
FOotball	N	0.9478
vs	P	0.9206
the	D	0.9992
JETS	^	0.9018
1st	A	0.8597
game	N	0.9998
of	P	0.9995
the	D	0.9995
year	N	0.9883
lets	L	0.8618
see	V	0.9963
what	O	0.9160
we	O	0.9980
are	V	0.9993
made	V	0.8948
of	P	0.9821
Road	^	0.7541
to	P	0.9977
Indy	^	0.9955
feb	^	0.9151
2012	$	0.9535
starts	V	0.7910
2nite	R	0.6368


857282400	$	0.5064
264260503524745216A	P	0.3418
THE	D	0.9925
INSIDER	N	0.8027
South	^	0.8698
Africa	^	0.9997
can	V	0.9891
steal	V	0.9978
a	D	0.9936
march	N	0.5206
with	P	0.9982
robot	N	0.4650
olympics	^	0.5742
pitch	N	0.8417


281258276	$	0.3711
100348025205030913A	$	0.6736
Lucy	^	0.9875
Hale	^	0.9987
is	V	0.9980
trending	V	0.9909
worldwide	A	0.9208
The	D	0.9952
girls	N	0.9991
from	P	0.9993
PrettyLittleLiars	^	0.9120
are	V	0.9886
getting	V	0.9982
some	D	0.9094
love	N	0.9388
from	P	0.9999
the	D	0.9992
fans	N	0.9990
tonight	R	0.6895
Congrats	!	0.5906
lucyyhale	^	0.2212


368265063	$	0.2831
254579556311265280D	$	0.2781
I	O	0.9962
just	R	0.9993
found	V	0.9997
out	T	0.8071
that	P	0.8334
its	L	0.9653
his	D	0.9973
birthday	N	0.9885
last	A	0.9603
Thursday	^	0.6835
Belated	A	0.9058
Happy	A	0.9851
Birthday	N	0.9776
Francis	^	0.9987
M	^	0.6308


164355373	$	0.6289
118151992605556736A	$	0.5998
Colts	^	0.8304
Backup	^	0.8183
QB	^	0.9949
Curtis	^	0.9992
Painter	^	0.6591
warming	V	0.6268
up	T	0.8245
This	D	0.5458
could	V	0.9520
be	V	0.9998
it	O	0.9902
for	P	0.9976
Kerry	^	0.9998
Collins	^	0.9974
who	O	0.9913
may	V	0.9839
have	V	0.9999
a	D	0.9984
concussion	N	0.9978
NFL	^	0.6631
Colts	^	0.9651


395924563	$	0.2810
236560243843276801D	$	0.4005
JimGellatly	^	0.5817
come	V	0.9943
with	P	0.9985
me	O	0.9991
and	&	0.9932
you	O	0.9994
will	V	0.9994
see	V	0.9973
theiqonsband	^	0.2067
TijuanaBibles	^	0.8686
StoneFoxChase	^	0.9517
and	&	0.9982
David	^	0.9994
Taylor	^	0.9960
at	P	0.9912
PivoPivo	^	0.8765
tomorrow	N	0.8788
night	N	0.8730


15421625	$	0.6576
264144760229474304A	$	0.5290
Weak	A	0.9568
D	N	0.7461
and	&	0.9992
a	D	0.9933
penalty	N	0.9961
set	V	0.9529
up	T	0.9543
a	D	0.9984
short	A	0.9947
TD	^	0.6589
run	V	0.9873
for	P	0.9914
Eastern	^	0.7598
Cats	^	0.9135
1714	$	0.9209
with	P	0.9966
208	$	0.9920
left	V	0.6642
in	P	0.9536
1st	A	0.8818
half	N	0.8384


135616590	$	0.7778
260896179838128129A	^	0.3155
Arkansas	^	0.9998
State	^	0.7026
3	$	0.9720
UL	^	0.2669
0	$	0.9859
1029	$	0.9947
1st	A	0.8708
Quarter	N	0.9659
Brian	^	0.9980
Davis	^	0.9900
nails	N	0.8960
a	D	0.8733
47yard	N	0.4003
FG	N	0.7791
on	P	0.9992
the	D	0.9980
Red	A	0.8303
Wolves	N	0.9541
opening	V	0.9670
drive	N	0.9189
of	P	0.9987
the	D	0.9996
game	N	0.9934
Cajuns	^	0.8067


114905640	$	0.7759
104743886278238209D	$	0.7706
colts	N	0.8049
game	N	0.9919
was	V	0.9947
fun	A	0.5310
tonight	N	0.7147
love	V	0.8537
spending	V	0.9925
time	N	0.9607
with	P	0.9998
my	D	0.9970
fam	N	0.9717


119519641	$	0.7005
263962593155219456A	^	0.3707
National	^	0.9132
Council	N	0.5766
on	P	0.9872
Patient	A	0.6525
Information	N	0.9966
Education	N	0.9968
celebrates	V	0.9479
its	L	0.7454
30th	A	0.9537
anniversary	N	0.9981
Thanks	N	0.9591
4	P	0.8178
helping	V	0.9943
many	A	0.7455
learn	V	0.9365
about	P	0.8252
patient	A	0.6532
med	N	0.8609
safety	N	0.9871


418054364	$	0.2545
264189461473157120D	$	0.4102
Im	L	0.9962
not	R	0.9976
getting	V	0.9994
on	P	0.9620
twitter	^	0.9819
tomorrow	N	0.9511
because	P	0.9996
all	X	0.6601
my	D	0.9989
TL	N	0.9839
will	V	0.9953
consist	V	0.8073
of	P	0.9811
is	V	0.9968
a	D	0.9977
bunch	N	0.9973
of	P	0.9966
girls	N	0.9892
talking	V	0.9933
about	P	0.9922
Justin	^	0.9999
Beiber	^	0.9982
AintGotTimeForThatShit	^	0.3029


346400200	$	0.4802
264204445036974081E	$	0.4280
10AJMcCarron	$	0.5936
AJ	^	0.9051
will	V	0.9985
you	O	0.9987
follow	V	0.9999
me	O	0.9993
for	P	0.9986
my	D	0.9981
birthday	N	0.9991
Also	R	0.9908
looking	V	0.9924
really	R	0.9997
forward	R	0.6949
to	P	0.9944
seeing	V	0.9999
yall	O	0.8844
Nov	^	0.9560
10	$	0.9951
my	D	0.9956
first	A	0.9849
college	N	0.9876
game	N	0.9947


418054364	$	0.2545
264189461473157120B	$	0.2676
Im	L	0.9962
not	R	0.9976
getting	V	0.9994
on	P	0.9620
twitter	^	0.9819
tomorrow	N	0.9511
because	P	0.9996
all	X	0.6601
my	D	0.9989
TL	N	0.9839
will	V	0.9953
consist	V	0.8073
of	P	0.9811
is	V	0.9968
a	D	0.9977
bunch	N	0.9973
of	P	0.9966
girls	N	0.9892
talking	V	0.9933
about	P	0.9922
Justin	^	0.9999
Beiber	^	0.9982
AintGotTimeForThatShit	^	0.3029


242341937	$	0.3502
248370653286240256F	R	0.2365
hoping	V	0.9907
Rob	^	0.9986
Elliot	^	0.9999
gets	V	0.9997
his	D	0.9990
chance	N	0.9691
tooas	R	0.4511
much	A	0.8241
as	P	0.9836
I	O	0.9991
love	V	0.9926
Harper	^	0.9568
he	O	0.9951
was	V	0.9993
clearly	R	0.9992
off	A	0.5298
pace	N	0.9970
on	P	0.9929
MondayKrul	^	0.8079
would	V	0.9895
have	V	0.9998
seen	V	0.9982
us	O	0.9849
win	V	0.9705
20	$	0.9895
nufc	^	0.8362
UEL	^	0.8096


612415338	$	0.3168
263489626793185280E	$	0.2566
My	D	0.9952
1st	A	0.9581
tweet	N	0.8585
chose	V	0.9971
you	O	0.9964
KellyRipa	^	0.6035
saw	V	0.9970
u	O	0.9985
in	P	0.9733
Banff	^	0.9847
thankful	A	0.5143
our	D	0.9941
snow	N	0.9852
isnt	V	0.9229
as	R	0.8034
damaging	A	0.9646
as	P	0.9970
the	D	0.9992
weather	N	0.9690
youre	L	0.9554
dealing	V	0.9980
with	P	0.9978
Keep	V	0.6801
safe	A	0.7126
dry	A	0.8809


25152395	$	0.3604
180732852973993984D	$	0.5961
Stevie	^	0.9860
from	P	0.9987
Stevie	^	0.9994
TV	N	0.8194
inspired	V	0.9959
my	D	0.8986
look	N	0.7272
for	P	1.0000
the	D	0.9993
party	N	0.9972
I	O	0.9764
cant	V	0.9993
wait	V	0.9995
to	P	0.9678
go	V	0.9934
jet	N	0.8014
black	A	0.8907


68750781	$	0.4039
194202072520990720D	$	0.6034
Photo	N	0.9001
Good	A	0.9533
Monday	^	0.8295
Morning	N	0.8855
and	&	0.9976
Happy	A	0.9331
World	N	0.4478
Book	N	0.6675
Day	N	0.9512
3	$	0.9467
Taken	V	0.9820
with	P	0.9975
instagram	^	0.8439
URL	^	0.4827


439507318	$	0.2475
232905603322884096B	V	0.1808
It	O	0.9985
is	V	0.9998
a	D	0.9987
big	A	0.9894
day	N	0.9986
in	P	0.9943
Henryville	^	0.8474
as	P	0.8758
students	N	0.9852
displaced	V	0.9991
by	P	0.9991
the	D	0.9958
March	^	0.9951
2	$	0.9298
tornadoes	N	0.9943
finally	R	0.9979
return	V	0.9853
to	P	0.9890
class	N	0.9522
at	P	0.9998
their	D	0.9966
new	A	0.9939
URL	N	0.6121


20878375	$	0.4776
224570943807307776C	$	0.2601
I	O	0.9978
tried	V	0.9985
to	P	0.9960
get	V	0.9998
into	P	0.9939
Breakout	^	0.6482
Kings	^	0.9096
Shit	N	0.8920
redundant	A	0.9502
after	P	0.9156
like	P	0.8182
the	D	0.9991
5th	A	0.7841
episode	N	0.9988
lol	!	0.9745
No	!	0.5631
wonder	V	0.9717
it	O	0.9959
got	V	0.9989
cancelled	V	0.9534


68750781	$	0.4039
194202072520990720B	$	0.4065
Photo	N	0.9001
Good	A	0.9533
Monday	^	0.8295
Morning	N	0.8855
and	&	0.9976
Happy	A	0.9331
World	N	0.4478
Book	N	0.6675
Day	N	0.9512
3	$	0.9467
Taken	V	0.9820
with	P	0.9975
instagram	^	0.8439
URL	^	0.4827


167947794	$	0.6299
118167524167782401B	$	0.5345
Lmao	!	0.9787
RT	~	0.5260
HeatherNoel13	^	0.4333
Curtis	^	0.9984
painter	N	0.9670
looks	V	0.9939
like	P	0.9820
the	D	0.9984
kind	N	0.9810
of	P	0.9956
guy	N	0.8849
who	O	0.9813
would	V	0.9995
try	V	0.9995
to	P	0.9935
buy	V	0.9940
beer	N	0.9959
on	P	0.9977
Sunday	^	0.9800
scumbag	N	0.8869


168793226	$	0.6374
104576641904279552A	$	0.7730
Thanks	N	0.9883
to	P	0.9970
us1035	^	0.4679
Kim	^	0.9995
I	O	0.9897
are	V	0.9997
going	V	0.9772
to	P	0.9948
the	D	0.9974
Rascal	^	0.9801
Flatts	^	0.9959
concert	N	0.9983
tonight	N	0.5222
Thank	V	0.9724
you	O	0.9975
Tampa	^	0.9652
Bays	^	0.6549
Best	A	0.8222
Country	N	0.9920


135263715	$	0.6315
213573869846544385A	^	0.5051
Has	V	0.9812
anyone	N	0.9040
seen	V	0.9952
Under	P	0.9964
the	D	0.9980
Cherry	^	0.6993
Moon	^	0.5613
film	N	0.8873
starring	V	0.9486
Prince	^	0.9802
and	&	0.9983
if	P	0.9545
yes	!	0.5974
can	V	0.9991
you	O	0.9988
confirm	V	0.9993
if	P	0.9987
this	O	0.9908
is	V	0.9990
a	D	0.9982
fruitful	A	0.9868
use	N	0.9735
of	P	0.9976
a	D	0.9971
Friday	^	0.6547
off	P	0.6426
work	N	0.9603


165404022	$	0.6733
118166757763584000B	$	0.2997
The	D	0.9844
takeaway	N	0.9804
from	P	0.9992
tonights	S	0.4894
game	N	0.9606
the	D	0.9968
Colts	^	0.9026
run	V	0.9641
defense	N	0.9844
was	V	0.9895
HUGE	A	0.8533
And	&	0.9967
Curtis	^	0.9942
Painter	N	0.6339
rightfully	R	0.9959
owes	V	1.0000
us	O	0.9645
all	D	0.6594
us	O	0.9602
especially	R	0.9967
a	D	0.9966
big	A	0.9873
finger	N	0.9979


733817984	$	0.3460
251727127060303873D	$	0.4055
PGPackersNews	^	0.8176
Shield	^	0.8962
Kids	^	0.9730
Event	^	0.6519
October	^	0.9985
5th	A	0.4870
58	$	0.9812
Bar	N	0.9590
n	&	0.8530
Grill	^	0.8966
in	P	0.9895
Pico	^	0.8912
Rivera	^	0.9973
Come	V	0.9562
n	&	0.5805
help	V	0.7309
support	V	0.9320
the	D	0.9988
fundraiser	N	0.9706
4	P	0.7533
abused	V	0.7279
and	&	0.9945
abandon	V	0.9845
children	N	0.9481


17491872	$	0.6678
104651390776918016C	$	0.4624
Looking	V	0.9905
forward	R	0.9127
to	P	0.9934
going	V	0.9999
to	P	0.9948
the	D	0.9989
Colts	^	0.9427
game	N	0.8178
this	D	0.9815
evening	N	0.9981


543957976	$	0.3404
256032456820527104A	$	0.4227
Beenie	^	0.6454
Man	^	0.7509
will	V	0.9681
be	V	0.9994
performing	V	0.9956
at	P	0.9935
Echostage	^	0.9662
DC	^	0.9877
Star	^	0.9472
next	A	0.6339
friday	^	0.6412
for	P	0.9999
the	D	0.9960
HU	^	0.7609
Yardfest	^	0.9537
Afterparty	^	0.7932
18	$	0.9935
event	N	0.9994
contact	V	0.6198
SocaYute	^	0.6769
for	P	0.9948
tickets	N	0.9839


370131557	$	0.2805
118482876625989632C	^	0.4910
Curtis	^	0.9992
Painter	^	0.6116
was	V	0.9802
asked	V	0.9826
in	P	0.8696
interviews	N	0.9939
today	N	0.9685
if	P	0.9965
as	P	0.9836
the	D	0.9929
lead	N	0.9176
singer	N	0.9996
of	P	0.9985
Nirvana	^	0.9898
was	V	0.9917
getting	V	0.9990
the	D	0.9996
band	N	0.9968
back	R	0.8749
together	R	0.9149


143184246	$	0.6417
100259220338905089A	$	0.6782
All	D	0.8770
Blue	A	0.6606
and	&	0.9962
White	A	0.5895
fam	N	0.9601
we	O	0.9672
r	V	0.9738
meeting	N	0.6983
at	P	0.9996
Golden	^	0.9812
Corral	^	0.7914
for	P	0.9984
dinner	N	0.9719
tonight	N	0.8367
at	P	0.9994
6pm	$	0.5912


464690043	$	0.2556
253560559868456960C	^	0.3518
Im	L	0.9938
ready	A	0.9882
to	P	0.9993
defend	V	0.9999
the	D	0.9990
3	$	0.9773
stars	N	0.9446
a	D	0.9742
sun	N	0.7662
Happy	A	0.9720
birthday	N	0.9942
sir	N	0.6499
Francis	^	0.9995
M	^	0.7639
URL	^	0.8683


297382357	$	0.3484
212454254445727744A	^	0.4450
Care	^	0.6962
adapting	V	0.9954
to	P	0.9937
culture	N	0.9023
change	N	0.8618
0745	$	0.4032
Jun	^	0.9878
12	$	0.9964
2012	$	0.9649
Danny	^	0.9974
Care	V	0.4475
claims	V	0.9624
it	O	0.9835
feels	V	0.9962
weird	A	0.9949
to	P	0.9980
be	V	0.9998
a	D	0.9910
newcomer	N	0.9988
in	P	0.9993
the	D	0.9991
URL	N	0.7407


28960735	$	0.3601
257762323924664320A	$	0.3379
Planned	A	0.4532
maintenance	N	0.9985
for	P	1.0000
the	D	0.9988
PlayStation	^	0.9610
Network	N	0.6294
scheduled	V	0.9762
for	P	0.9978
Monday	^	0.9972
October	^	0.9963
15th	$	0.8840
from	P	0.9986
4AM	$	0.6359
to	P	0.9941
4PM	^	0.5193
Pacific	^	0.9834
Time	N	0.5690
7AM	$	0.9517
to	P	0.9935
7PM	$	0.8261
Easternreminder	^	0.4908


35990273	$	0.2810
247031555493621762A	P	0.3408
The	D	0.9640
Orange	^	0.8090
County	^	0.8503
Armenian	^	0.9533
Festival	^	0.9803
is	V	0.9940
going	V	0.9688
on	P	0.7224
today	N	0.9871
and	&	0.9979
tomorrow	N	0.8364
15	$	0.9806
16	$	0.9987
in	P	0.9966
Laguna	^	0.9981
Hills	^	0.7759
Come	V	0.8398
and	&	0.9927
enjoy	V	0.9966
a	D	0.9965
URL	N	0.8968


163998890	$	0.7834
259048276672782336C	^	0.3912
tbt	^	0.8124
a	D	0.9930
year	N	0.9855
ago	R	0.9229
tomorrow	N	0.5849
i	O	0.9542
would	V	0.9998
have	V	0.9999
met	V	0.9661
the	D	0.9990
amazing	A	0.9772
Christina	^	0.9998
Grimmie	^	0.9811
takemeback	^	0.4819
URL	^	0.8649


553882398	$	0.3227
240195388693413891A	P	0.3408
The	D	0.9509
SnickerdoodleStrawberry	^	0.8387
Ice	^	0.9538
Cream	^	0.9062
Sandwich	^	0.8408
is	V	0.9946
BACK	R	0.9181
Well	R	0.6149
be	V	0.9870
at	P	0.9994
the	D	0.9965
SR	^	0.6221
Wed	^	0.9840
Night	N	0.7382
Mkt	N	0.3786
Guernville	^	0.6606
Farm	^	0.8492
URL	^	0.8563


322342303	$	0.2810
101828209850580993D	$	0.6902
Dear	N	0.5772
ESPN	^	0.5345
you	O	0.9909
arent	V	0.9880
fooling	V	0.9971
anyone	N	0.9612
with	P	0.9998
your	D	0.9944
Monday	^	0.9111
Night	N	0.6841
Football	N	0.9869
graphics	N	0.9611
its	L	0.9311
Thursday	^	0.9334
Just	R	0.9970
make	V	0.9919
TNF	^	0.7297
graphics	N	0.6110
Thanks	N	0.9839


404654419	$	0.2706
264106058103025665A	$	0.4043
Oh	!	0.8917
wait	V	0.9911
if	P	0.9921
George	^	0.9999
Osborne	^	0.9999
gets	V	0.9985
shipped	V	0.9969
out	T	0.7005
to	P	0.9932
space	N	0.5350
on	P	0.9992
the	D	0.9971
B	N	0.7645
ark	N	0.9501
from	P	0.9988
Douglas	^	0.9998
Adams	^	0.9969
book	N	0.7560
hes	L	0.8281
going	V	0.9941
to	P	0.9742
demand	V	0.9404
an	D	0.9304
upgrade	N	0.8664
to	P	0.9973
1st	A	0.5939
class	N	0.9991


198814114	$	0.6642
257824517202771969B	P	0.2991
the	D	0.9982
lovely	A	0.9930
GBarlowofficial	^	0.5783
is	V	0.9956
apparently	R	0.9980
coming	V	0.9952
to	P	0.9924
St	^	0.9707
Davids	^	0.9992
Hall	^	0.5582
in	P	0.9922
January	^	0.9974
SWOOOOOOOOOOOOONNNNN	^	0.6235


586222653	$	0.3324
239582844974952448A	$	0.4141
Just	R	0.9995
read	V	0.9990
an	D	0.9897
URL	N	0.5902
L	G	0.4041
James	^	0.9996
is	V	0.9976
writing	V	0.9894
a	D	0.9988
4th	A	0.8704
book	N	0.9927
in	P	0.9991
the	D	0.9985
50	$	0.9933
shades	N	0.9913
series	N	0.9440


183027479	$	0.6402
263973724288602112B	^	0.4264
Studio	^	0.8062
tomorrow	N	0.8115
all	D	0.7057
I	O	0.9972
can	V	0.9999
think	V	0.9998
about	P	0.9454
Chillin	V	0.7963
with	P	0.9971
homies	N	0.7764
and	&	0.9972
working	V	0.9977
on	P	0.8809
new	A	0.9858
music	N	0.9914


27673803	$	0.3516
118362498155028480D	$	0.5674
This	O	0.5405
may	V	0.9448
be	V	0.9998
a	D	0.9935
fact	N	0.9925
RT	V	0.8055
RaheemBrock	^	0.4734
Curtis	^	0.9984
painter	N	0.9761
will	V	0.9912
help	V	0.9992
the	D	0.9995
colts	N	0.8542
win	V	0.9936
their	D	0.9893
first	A	0.9892
game	N	0.9971
U	O	0.9663
heard	V	0.9999
it	O	0.9961
here	R	0.9893
first	A	0.5883


116848357	$	0.6177
257292826776322048A	$	0.3939
Dont	V	0.8883
get	V	1.0000
me	O	0.9991
on	P	0.9683
the	D	0.9995
topic	N	0.9987
of	P	0.9963
Andrew	^	0.9997
Breitbart	^	0.9562
again	R	0.9764
I	O	0.9982
cried	V	0.9995
like	P	0.9547
a	D	0.9948
child	N	0.8973
last	A	0.9528
Saturday	^	0.6666


762638042	$	0.3643
264090452284821504C	^	0.3038
There	R	0.3692
will	V	0.9923
be	V	0.9998
no	D	0.8678
food	N	0.9999
at	P	0.9993
FCA	^	0.9865
tomorrow	N	0.8541
unless	P	0.9985
we	O	0.9995
have	V	0.9981
volunteers	N	0.9974
to	P	0.9989
bring	V	1.0000
it	O	0.9882
also	R	0.9930
bring	V	0.9998
a	D	0.9989
friend	N	0.9896


170938747	$	0.6478
263816911874314240A	$	0.4167
Im	L	0.9933
going	V	0.9909
to	P	0.9755
miss	V	0.9986
the	D	0.9983
VCU	^	0.7620
game	N	0.9820
tomorrow	N	0.9590
but	&	0.9818
it	O	0.9993
is	V	0.9993
just	R	0.9987
the	D	0.9982
exhibition	N	0.9991
but	&	0.9910
I	O	0.9991
will	V	0.9998
be	V	0.9994
sure	A	0.8209
to	P	0.9987
make	V	0.9995
the	D	0.9996
rest	N	0.9619
HAVOC	N	0.9863
VCURAMS	P	0.1670


19464472	$	0.6576
261081353636950016B	^	0.3761
Andre	^	1.0000
VillasBoas	^	0.8238
talking	V	0.9816
like	P	0.9179
there	R	0.5601
may	V	0.8596
actually	R	0.9983
be	V	0.9990
some	D	0.9728
truth	N	0.9662
to	P	0.9998
the	D	0.9989
stories	N	0.9937
about	P	0.9960
Adebayor	^	0.9542
wanting	V	0.9978
to	P	0.9970
leave	V	0.9977
Great	A	0.7095
signing	V	0.6552


20878375	$	0.4776
224570943807307776A	$	0.3058
I	O	0.9978
tried	V	0.9985
to	P	0.9960
get	V	0.9998
into	P	0.9939
Breakout	^	0.6482
Kings	^	0.9096
Shit	N	0.8920
redundant	A	0.9502
after	P	0.9156
like	P	0.8182
the	D	0.9991
5th	A	0.7841
episode	N	0.9988
lol	!	0.9745
No	!	0.5631
wonder	V	0.9717
it	O	0.9959
got	V	0.9989
cancelled	V	0.9534


27781218	$	0.3443
264185830581604352B	^	0.2844
Malta73	^	0.8139
I	O	0.9811
cant	V	0.9976
even	R	0.9950
try	V	0.9974
now	R	0.9947
cuz	P	0.9473
it	O	0.9982
closed	V	0.9604
at	P	0.9969
10pm	$	0.9583
Funny	A	0.9938
though	P	0.9757
Maria	^	0.9997
said	V	0.9985
u	O	0.9819
guys	N	0.9708
may	V	0.9791
go	V	0.9989
away	R	0.9926
that	D	0.7758
